山东电信,#genre#
河南卫视,http://60.255.149.209/tslive/c211_scc_20190618_umdim3h2_original_r10/c211_scc_20190618_umdim3h2_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
浙江卫视,http://60.255.149.209/tslive/c214_scc_20190618_oxkugonc_original_r10/c214_scc_20190618_oxkugonc_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
山东卫视,http://60.255.149.209/tslive/c211_scc_20190618_uiv3cuzn_original_r10/c211_scc_20190618_uiv3cuzn_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
东南卫视,http://60.255.149.209/tslive/c212_scc_20190618_yhrhbdvx_original_r10/c212_scc_20190618_yhrhbdvx_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
安徽卫视,http://60.255.149.209/tslive/c213_scc_20190618_giydmofz_original_r10/c213_scc_20190618_giydmofz_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
北京卫视,http://60.255.149.209/tslive/c214_scc_20190617_t0j0qeca_original_r10/c214_scc_20190617_t0j0qeca_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
贵州卫视,http://60.255.149.209/tslive/c214_scc_20190618_ojwn34tu_original_r10/c214_scc_20190618_ojwn34tu_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
天津卫视,http://60.255.149.209/tslive/c211_scc_20190618_f31q4x2s_original_r10/c211_scc_20190618_f31q4x2s_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
河北卫视,http://60.255.149.209/tslive/c211_scc_20190618_qsmohl2z_original_r10/c211_scc_20190618_qsmohl2z_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
重庆卫视,http://60.255.149.209/tslive/c213_scc_20190618_xzdyherl_original_r10/c213_scc_20190618_xzdyherl_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
江西卫视,http://60.255.149.209/tslive/c212_scc_20190618_ktngiebo_original_r10/c212_scc_20190618_ktngiebo_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
广东卫视,http://60.255.149.209/tslive/c214_scc_20190618_5utbuoav_original_r10/c214_scc_20190618_5utbuoav_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
黑龙江卫视,http://60.255.149.209/tslive/c212_scc_20190618_s0ze1vt5_original_r10/c212_scc_20190618_s0ze1vt5_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
吉林卫视,http://60.255.149.209/tslive/c213_scc_20190618_a3rpna2i_original_r10/c213_scc_20190618_a3rpna2i_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川卫视,http://60.255.149.209/tslive/c214_scc_20190617_ixvexdrz_original_r10/c214_scc_20190617_ixvexdrz_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
甘肃卫视,http://60.255.149.209/tslive/c214_scc_20190618_5pkk3m0j_original_r10/c214_scc_20190618_5pkk3m0j_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
云南卫视,http://60.255.149.209/tslive/c211_scc_20190618_mbzyuhk4_original_r10/c211_scc_20190618_mbzyuhk4_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
广西卫视,http://60.255.149.209/tslive/c213_scc_20190618_bhnjlzhp_original_r10/c213_scc_20190618_bhnjlzhp_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
山西卫视,http://60.255.149.209/tslive/c214_scc_20190618_wrbc04ks_original_r10/c214_scc_20190618_wrbc04ks_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
宁夏卫视,http://60.255.149.209/tslive/c212_scc_20190618_tfzeigwy_original_r10/c212_scc_20190618_tfzeigwy_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
内蒙古卫视,http://60.255.149.209/tslive/c213_scc_20190618_mgfhomhn_original_r10/c213_scc_20190618_mgfhomhn_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川文化旅游,http://60.255.149.209/tslive/c211_scc_20190617_ubvkckj4_original_r10/c211_scc_20190617_ubvkckj4_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川经济,http://60.255.149.209/tslive/c212_scc_20190617_ry4zkwol_original_r10/c212_scc_20190617_ry4zkwol_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川新闻资讯,http://60.255.149.209/tslive/c211_scc_20190618_o4cr4fzk_original_r10/c211_scc_20190618_o4cr4fzk_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川影视文化,http://60.255.149.209/tslive/c212_scc_20190618_eqfvkj53_original_r10/c212_scc_20190618_eqfvkj53_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川妇女儿童,http://60.255.149.209/tslive/c213_scc_20190618_giaorvjb_original_r10/c213_scc_20190618_giaorvjb_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川公共,http://60.255.149.209/tslive/c214_scc_20190618_zg1qrd4w_original_r10/c214_scc_20190618_zg1qrd4w_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
四川科教,http://60.255.149.209/tslive/c211_scc_20190618_3yrf3z1p_original_r10/c211_scc_20190618_3yrf3z1p_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
峨眉电影,http://60.255.149.209/tslive/c212_scc_20190618_5nvsifwn_original_r10/c212_scc_20190618_5nvsifwn_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
绵阳新闻综合,http://60.255.149.209/tslive/c214_scc_20190618_2arzouh1_original_r10/c214_scc_20190618_2arzouh1_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
绵阳公共,http://60.255.149.209/tslive/c211_scc_20190618_3f0sxxje_original_r10/c211_scc_20190618_3f0sxxje_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
北川新闻,http://60.255.149.209/tslive/c212_scc_20190618_lmuyu0su_original_r10/c212_scc_20190618_lmuyu0su_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
绵阳导视,http://60.255.149.209/tslive/c211_scc_20190619_a2f5jvyj_original_r10/c211_scc_20190619_a2f5jvyj_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
绵阳信息,http://60.255.149.209/tslive/c212_scc_20190619_2vtvua3a_original_r10/c212_scc_20190619_2vtvua3a_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
天元围棋,http://60.255.149.209/tslive/c212_scc_20190620_i2oihge1_original_r10/c212_scc_20190620_i2oihge1_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
新视觉,http://60.255.149.209/tslive/c213_scc_20190618_ccee1od1_original_r10/c213_scc_20190618_ccee1od1_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
快乐垂钓,http://60.255.149.209/tslive/c214_scc_20190618_fq3c2esl_original_r10/c214_scc_20190618_fq3c2esl_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
CHC高清电影,http://60.255.149.209/tslive/c211_scc_20190618_ek4k254b_original_r10/c211_scc_20190618_ek4k254b_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
CHC家庭影院,http://60.255.149.209/tslive/c212_scc_20190618_q0ktot1t_original_r10/c212_scc_20190618_q0ktot1t_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
CHC动作电影,http://60.255.149.209/tslive/c213_scc_20190618_wzkayvu1_original_r10/c213_scc_20190618_wzkayvu1_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
先锋乒羽,http://60.255.149.209/tslive/c214_scc_20190618_mfs1nrj3_original_r10/c214_scc_20190618_mfs1nrj3_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
欢笑剧场,http://60.255.149.209/tslive/c211_scc_20190618_zfhmkt12_original_r10/c211_scc_20190618_zfhmkt12_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
CCTV风云音乐,http://60.255.149.209/tslive/c212_scc_20190618_oyou1l43_original_r10/c212_scc_20190618_oyou1l43_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
CETV1,http://60.255.149.209/tslive/c213_scc_20190618_hckfiiqn_original_r10/c213_scc_20190618_hckfiiqn_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
都市剧场,http://60.255.149.209/tslive/c214_scc_20190618_4lpqgfgj_original_r10/c214_scc_20190618_4lpqgfgj_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
游戏竞技,http://60.255.149.209/tslive/c211_scc_20190618_4ztlh52w_original_r10/c211_scc_20190618_4ztlh52w_original_r10.m3u8CCTV2?nsukey=AiGPQWo0AbicbbIv0XgjdFH%2B0EkyElodvniL3bmOSQU8LGDFBh1zpv9yNvBImixoDaj2z4velhxyb69MLaiUpeLqk%2B%2BRt%2FuPv9%2FDmv0tqx96fphUN572C9gSdoByV5HfrUwvECXyfXGMk3FtfwiI%2F16P7RKejRlgx8kJEzAgSbhCt4EUc9j3j87t4DAbHMMwzu2%2FEFEGx1EgGRpON0s8rg%3D%3D
